mes,mpio,fecha,hora,victima,sexo_v,edad_v,parentesco,edo_civil_v,ocupacion_v,escolaridad_v,agresor,sexo_a,edad_a,edo_civil_a,ocupacion_a,escolaridad_a,pob
2,21,2018/02/18,15,1,F,43,EXESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,51,SEPARADO,EMPLEADO,PREPARATORIA,425148
2,21,2018/02/19,10,1,M,39,NINGUNO,DIVORCIADO,OBRERO,SECUNDARIA,1.0,F,31,UNIÓN LIBRE,NE,PRIMARIA,425148
2,21,2018/02/16,19,1,F,17,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,23,UNIÓN LIBRE,NE,SECUNDARIA,425148
2,21,2018/02/17,21,1,F,31,CONCUBINO (A),SOLTERO,EMPLEADO,SECUNDARIA,1.0,M,41,SOLTERO,NE,ANALFABETA,425148
2,21,2018/02/15,4,1,F,23,ESPOSO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,28,UNIÓN LIBRE,NE,SECUNDARIA,425148
2,18,2018/02/18,7,1,F,24,ESPOSO (A),CASADO,COMERCIANTE,TÉCNICO / COMERCIO,1.0,M,26,CASADO,EMPLEADO,PREPARATORIA,247370
2,18,2018/02/18,11,1,F,21,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,22,UNIÓN LIBRE,NE,NE,247370
2,18,2018/02/18,21,1,F,20,MADRE,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,F,39,CASADO,HOGAR,TÉCNICO / COMERCIO,247370
2,18,2018/02/19,23,1,F,27,ESPOSO (A),CASADO,SIN OFICIO,TÉCNICO / COMERCIO,1.0,M,29,CASADO,SIN OFICIO,PREPARATORIA,247370
2,18,2018/02/18,14,1,F,30,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,32,CASADO,NE,SECUNDARIA,247370
2,18,2018/02/19,14,1,F,33,CONCUBINO (A),UNIÓN LIBRE,COMERCIANTE,PRIMARIA,1.0,M,38,UNIÓN LIBRE,NE,SECUNDARIA,247370
2,18,2018/02/18,22,1,F,34,ESPOSO (A),CASADO,DESEMPLEADO,SECUNDARIA,1.0,M,32,SEPARADO,CHOFER,SECUNDARIA,247370
2,18,2018/02/18,20,1,F,38,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,40,CASADO,NE,SECUNDARIA,247370
2,18,2018/02/19,23,1,F,18,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,19,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,247370
2,26,2018/02/20,8,1,F,26,NINGUNO,SOLTERO,HOGAR,SECUNDARIA,1.0,M,26 a 30,NE,NE,NE,682880
2,26,2018/02/03,19,1,F,36,NINGUNO,CASADO,HOGAR,LICENCIATURA,1.0,M,39,CASADO,SIN OFICIO,LICENCIATURA,682880
2,26,2018/02/20,19,1,F,20,MADRE,SOLTERO,EMPLEADO,PREPARATORIA,1.0,F,51 a 55,CASADO,NE,PRIMARIA,682880
2,26,2018/02/15,20,1,M,9,PADRASTRO,SOLTERO,SIN OFICIO,PRIMARIA,1.0,M,29,UNIÓN LIBRE,SIN OFICIO,PREPARATORIA,682880
2,26,2018/02/19,8,1,F,32,NINGUNO,CASADO,EMPLEADO,LICENCIATURA,1.0,M,32,UNIÓN LIBRE,PRESTADOR DE SERVICIOS,LICENCIATURA,682880
2,26,2018/02/21,8,1,F,28,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,32,UNIÓN LIBRE,PRESTADOR DE SERVICIOS,SECUNDARIA,682880
2,29,2018/02/14,20,1,F,43,UNION LIBRE,SEPARADO,EMPLEADO,SECUNDARIA,1.0,M,51,NE,NE,NE,6921
2,31,2018/02/20,22,1,F,24,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,26,CASADO,EMPLEADO,PREPARATORIA,333481
2,31,2018/02/20,21,1,M,69,HIJO(A),SOLTERO,HOGAR,PRIMARIA,1.0,M,43,SOLTERO,SIN OFICIO,SECUNDARIA,333481
2,31,2018/02/19,1,1,F,40,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,39,CASADO,NE,PREPARATORIA,333481
2,31,2018/02/20,18,1,F,25,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,31,CASADO,EMPLEADO,LICENCIATURA,333481
2,31,2018/02/18,1,1,F,38,NINGUNO,CASADO,EMPLEADO,PRIMARIA,1.0,M,53,CASADO,DESEMPLEADO,TÉCNICO / COMERCIO,333481
2,31,2018/02/19,18,1,F,36,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,38,CASADO,SIN OFICIO,SECUNDARIA,333481
2,31,2018/02/19,10,1,F,37,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,43,CASADO,NE,TÉCNICO / COMERCIO,333481
2,31,2018/02/20,21,1,F,30,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,41,UNIÓN LIBRE,NE,SECUNDARIA,333481
2,31,2018/02/19,14,1,F,34,ESPOSO (A),CASADO,COMERCIANTE,TÉCNICO / COMERCIO,1.0,M,34,CASADO,COMERCIANTE,PREPARATORIA,333481
2,31,2018/02/20,1,1,F,31,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,31 a 35,CASADO,NE,NE,333481
2,31,2018/02/14,12,1,F,45,NINGUNO,CASADO,EMPLEADO,TÉCNICO / COMERCIO,1.0,M,36 a 40,NE,NE,NE,333481
2,31,2018/02/20,5,1,F,42,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,29,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,333481
2,32,2018/02/04,0,1,F,51,UNION LIBRE,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,51 a 55,NE,NE,NE,5238
2,33,2018/02/10,22,1,F,29,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,39,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,79853
2,33,2018/02/06,21,1,F,34,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,36,CASADO,SIN OFICIO,PRIMARIA,79853
2,33,2018/02/01,17,1,F,22,UNION LIBRE,UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,24,SOLTERO,EMPLEADO,SECUNDARIA,79853
2,33,2018/02/06,12,1,F,26,ESPOSO (A),CASADO,SIN OFICIO,PRIMARIA,1.0,M,26 a 30,NE,NE,NE,79853
2,33,2018/02/12,2,1,F,34,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,31,UNIÓN LIBRE,NE,SECUNDARIA,79853
2,39,2018/02/12,16,1,F,30,ESPOSO (A),CASADO,ENFERMERO (A),PREPARATORIA,1.0,M,29,CASADO,NE,NE,1109171
2,39,2018/02/17,12,1,F,25,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,27,UNIÓN LIBRE,NE,NE,1109171
2,39,2018/02/17,11,1,F,14,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,22,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1109171
2,39,2018/02/17,23,1,F,24,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,21 a 25,CASADO,HOGAR,NE,1109171
2,44,2018/02/17,19,1,F,32,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,M,33,CASADO,NE,SECUNDARIA,35456
2,44,2018/02/11,10,1,F,21,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,36 a 40,UNIÓN LIBRE,NE,PRIMARIA,35456
2,45,2018/02/20,21,1,F,26,UNION LIBRE,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,28,UNIÓN LIBRE,OPERARIO,SECUNDARIA,54192
2,45,2018/02/20,15,1,F,15,HIJO(A),SOLTERO,ESTUDIANTE,SECUNDARIA,1.0,M,31 a 35,CASADO,NE,PRIMARIA,54192
2,45,2018/02/19,11,1,F,27,NINGUNO,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,22,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,54192
2,45,2018/01/17,17,1,F,24,UNION LIBRE,UNIÓN LIBRE,EMPLEADO,PRIMARIA,1.0,M,29,SOLTERO,SIN OFICIO,PRIMARIA,54192
2,48,2018/02/13,23,1,M,20,UNION LIBRE,UNIÓN LIBRE,DESEMPLEADO,SECUNDARIA,1.0,M,22,UNIÓN LIBRE,DESEMPLEADO,SECUNDARIA,296954
2,48,2018/02/19,23,1,F,34,ESPOSO (A),CASADO,COMERCIANTE,SECUNDARIA,1.0,M,35,UNIÓN LIBRE,EMPLEADO,NE,296954
2,48,2018/02/19,0,1,M,22,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PRIMARIA,1.0,M,23,SOLTERO,NE,SECUNDARIA,296954
2,48,2018/02/17,22,1,F,30,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,296954
2,48,2018/02/18,12,1,F,33,NINGUNO,CASADO,HOGAR,PREPARATORIA,1.0,M,37,CASADO,HOGAR,LICENCIATURA,296954
2,48,2017/11/20,10,1,F,32,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,M,38,CASADO,EMPLEADO,PREPARATORIA,296954
2,48,2018/02/19,7,1,F,43,HIJO(A),CASADO,HOGAR,SECUNDARIA,1.0,M,21,SOLTERO,SIN OFICIO,SECUNDARIA,296954
2,48,2018/02/16,20,1,F,27,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,28,CASADO,NE,SECUNDARIA,296954
2,21,2018/02/18,11,2,M F,9 40,HIJO(A) CONCUBINO (A),SOLTERO UNIÓN LIBRE,ESTUDIANTE HOGAR,PRIMARIA SECUNDARIA,1.0,M,18 a 20,UNIÓN LIBRE,PRESTADOR DE SERVICIOS,PRIMARIA,425148
2,26,2018/02/21,0,2,M F,6 40,PADRE CONCUBINO (A),SOLTERO UNIÓN LIBRE,SIN OFICIO EMPLEADO,NINGUNA PRIMARIA,1.0,M,37,UNIÓN LIBRE,PRESTADOR DE SERVICIOS,SECUNDARIA,682880
2,44,2018/02/19,8,3,M M F,6 10 43,NINGUNO NINGUNO CONCUBINO (A),SOLTERO SOLTERO UNIÓN LIBRE,NE NE HOGAR,NINGUNA PRIMARIA SECUNDARIA,1.0,M,48,UNIÓN LIBRE,NE,SECUNDARIA,35456
2,26,2018/02/17,5,4,F F F M,9 15 18 39,HIJO(A) HIJO(A) NINGUNO EXESPOSO (A),SOLTERO SOLTERO SOLTERO DIVORCIADO,DESEMPLEADO DESEMPLEADO DESEMPLEADO DESEMPLEADO,SECUNDARIA PREPARATORIA PREPARATORIA LICENCIATURA,1.0,F,35,DIVORCIADO,HOGAR,SECUNDARIA,682880
2,6,2018/02/08,21,1,M,34,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,F,26,UNIÓN LIBRE,DESEMPLEADO,PREPARATORIA,597207
2,6,2018/02/09,18,1,F,52,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,M,47,CASADO,SIN OFICIO,SECUNDARIA,597207
2,6,2018/02/16,14,1,F,40,ESPOSO (A),CASADO,OBRERO,SECUNDARIA,1.0,M,41 a 45,CASADO,NE,PREPARATORIA,597207
2,12,2018/02/18,22,1,M,44,ESPOSO (A),CASADO,OBRERO,SECUNDARIA,1.0,F,39,CASADO,EMPLEADO,SECUNDARIA,42715
2,10,2018/02/18,6,1,F,30,ESPOSO (A),CASADO,HOGAR,PRIMARIA,1.0,M,32,CASADO,ALBAÑIL,SECUNDARIA,38306
2,10,2018/02/21,16,1,F,39,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PRIMARIA,1.0,M,33,UNIÓN LIBRE,NE,PREPARATORIA,38306
2,21,2018/02/22,4,1,F,33,NINGUNO,CASADO,EMPLEADO,PRIMARIA,1.0,M,39,SEPARADO,SIN OFICIO,PRIMARIA,425148
2,21,2018/02/20,20,1,F,22,UNION LIBRE,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,21,UNIÓN LIBRE,NE,SECUNDARIA,425148
2,21,2018/02/16,10,1,F,23,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,26,CASADO,NE,PRIMARIA,425148
2,21,2018/02/16,22,1,M,48,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,F,45,CASADO,NE,SECUNDARIA,425148
2,21,2018/02/20,12,1,F,22,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,26,UNIÓN LIBRE,NE,PREPARATORIA,425148
2,21,2018/02/20,14,1,M,47,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,38,UNIÓN LIBRE,NE,PRIMARIA,425148
2,21,2018/02/21,15,1,F,29,NINGUNO,SEPARADO,HOGAR,SECUNDARIA,1.0,M,32,SEPARADO,SIN OFICIO,SECUNDARIA,425148
2,31,2018/02/13,21,1,F,55,MADRE,UNIÓN LIBRE,EMPLEADA DOMESTICA,PRIMARIA,1.0,M,35,SOLTERO,DESEMPLEADO,PRIMARIA,333481
2,31,2018/02/12,15,1,F,30,NINGUNO,SEPARADO,SIN OFICIO,PRIMARIA,1.0,M,29,SEPARADO,NE,PRIMARIA,333481
2,31,2018/02/12,11,1,F,20,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,29,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,333481
2,31,2018/02/15,21,1,M,33,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,31 a 35,CASADO,NE,NE,333481
2,31,2018/02/16,21,1,M,29,NINGUNO,UNIÓN LIBRE,EMPLEADO,TÉCNICO / COMERCIO,1.0,F,49,DIVORCIADO,EMPLEADO,PREPARATORIA,333481
2,31,2018/02/12,8,1,M,39,CONCUBINO (A),UNIÓN LIBRE,TAXISTA,SECUNDARIA,1.0,F,26 a 30,UNIÓN LIBRE,NE,NE,333481
2,31,2018/02/12,8,1,F,28,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1.0,M,39,UNIÓN LIBRE,TAXISTA,SECUNDARIA,333481
2,31,2018/02/20,22,1,F,33,ESPOSO (A),CASADO,COMERCIANTE,SECUNDARIA,1.0,M,36 a 40,NE,NE,NE,333481
2,31,2018/02/04,9,1,F,28,ESPOSO (A),CASADO,SIN OFICIO,PREPARATORIA,1.0,M,30,CASADO,SIN OFICIO,LICENCIATURA,333481
2,33,2018/02/12,11,1,F,20,NINGUNO,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,21 a 25,NE,NE,NE,79853
2,33,2018/02/10,12,1,F,22,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,32,CASADO,EMPLEADO,LICENCIATURA,79853
2,39,2018/02/19,21,1,F,29,NINGUNO,CASADO,EMPLEADO,SECUNDARIA,1.0,M,34,CASADO,OBRERO,PREPARATORIA,1109171
2,39,2017/09/02,12,1,M,77,NINGUNO,CASADO,JUBILADO,LICENCIATURA,1.0,M,46,CASADO,EMPLEADO,LICENCIATURA,1109171
2,39,2018/02/11,12,1,F,51,ESPOSO (A),CASADO,EMPLEADO,LICENCIATURA,1.0,M,49,CASADO,EMPLEADO,PREPARATORIA,1109171
2,39,2018/02/18,16,1,F,38,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,38,CASADO,NE,NINGUNA,1109171
2,39,2017/02/18,23,1,F,32,NINGUNO,CASADO,EMPLEADO,LICENCIATURA,1.0,M,26,CASADO,EMPLEADO,PREPARATORIA,1109171
2,39,2018/02/20,1,1,F,40,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,42,CASADO,DESEMPLEADO,SECUNDARIA,1109171
2,39,2018/02/18,20,1,F,31,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,M,42,UNIÓN LIBRE,SIN OFICIO,PRIMARIA,1109171
2,39,2018/02/18,18,1,F,29,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,31,UNIÓN LIBRE,EMPLEADO,PRIMARIA,1109171
2,39,2018/02/18,13,1,F,82,HIJO(A),DIVORCIADO,HOGAR,PRIMARIA,1.0,M,48,SOLTERO,NE,SECUNDARIA,1109171
2,39,2018/02/08,1,1,F,40,UNION LIBRE,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,43,UNIÓN LIBRE,COMERCIANTE,SECUNDARIA,1109171
2,41,2018/02/14,18,1,F,25,UNION LIBRE,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,31,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,87168
2,45,2018/02/21,17,1,M,38,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PRIMARIA,1.0,M,29,UNIÓN LIBRE,EMPLEADO,PRIMARIA,54192
2,46,2018/02/19,15,1,F,75,MADRE,VIUDO,HOGAR,PRIMARIA,1.0,F,51 a 55,SOLTERO,NE,SECUNDARIA,430143
2,46,2018/02/18,20,1,F,30,NINGUNO,CASADO,SIN OFICIO,LICENCIATURA,1.0,M,30,SOLTERO,EMPLEADO,SECUNDARIA,430143
2,19,2018/02/19,16,1,M,30,NINGUNO,CASADO,COMERCIANTE,PREPARATORIA,1.0,F,NE,NE,NE,NE,123156
2,48,2017/12/10,10,1,F,38,MADRE,CASADO,EMPLEADA DOMESTICA,PRIMARIA,1.0,M,21,SOLTERO,NE,SECUNDARIA,296954
2,31,2018/02/21,12,2,M F,21 44,PADRE ESPOSO (A),SOLTERO CASADO,CHOFER EMPLEADO,SECUNDARIA PREPARATORIA,2.0,F M,23 36 a 40,CASADO CASADO,NE NE,SECUNDARIA NE,333481
2,39,2017/12/20,21,2,F F,15 33,NINGUNO CONCUBINO (A),SOLTERO SOLTERO,ESTUDIANTE SIN OFICIO,PRIMARIA SECUNDARIA,1.0,M,31 a 35,NE,NE,NE,1109171
2,46,2018/02/20,20,2,F F,17 46,PADRE ESPOSO (A),SOLTERO CASADO,ESTUDIANTE HOGAR,PREPARATORIA PREPARATORIA,1.0,M,47,CASADO,NE,PREPARATORIA,430143
2,46,2017/09/22,19,2,M M,7 30,NINGUNO NINGUNO,SOLTERO CASADO,ESTUDIANTE EMPLEADO,PRIMARIA TÉCNICO / COMERCIO,1.0,F,18 a 20,CASADO,NE,NE,430143
2,4,2018/02/17,5,1,F,32,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,34,CASADO,NE,SECUNDARIA,34353
2,6,2018/02/16,17,1,F,34,ESPOSO (A),CASADO,ENFERMERO (A),LICENCIATURA,1.0,M,26,CASADO,NE,TÉCNICO / COMERCIO,597207
2,6,2018/02/14,23,1,F,33,ESPOSO (A),CASADO,HOGAR,LICENCIATURA,1.0,M,33,CASADO,ELECTRICISTA,LICENCIATURA,597207
2,6,2018/02/16,17,1,M,44,PADRE,CASADO,EMPLEADO,SECUNDARIA,1.0,M,25,CASADO,EMPLEADO,SECUNDARIA,597207
2,9,2018/02/22,21,1,F,21,NINGUNO,UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,24,UNIÓN LIBRE,NE,SECUNDARIA,95534
2,9,2018/02/20,21,1,F,37,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,40,CASADO,SIN OFICIO,NINGUNA,95534
2,12,2018/02/17,21,1,F,36,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,52,UNIÓN LIBRE,OBRERO,SECUNDARIA,42715
2,10,2018/02/20,0,1,F,29,NINGUNO,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,1.0,M,36 a 40,NE,NE,NE,38306
2,21,2018/02/23,7,1,F,44,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,56,CASADO,EMPLEADO,SECUNDARIA,425148
2,21,2018/02/09,10,1,M,29,NINGUNO,CASADO,PRESTADOR DE SERVICIOS,PREPARATORIA,1.0,F,21 a 25,NE,NE,NE,425148
2,21,2018/02/22,12,1,F,26,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,31,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,425148
2,21,2018/02/22,13,1,F,40,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,42,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,425148
2,26,2018/02/04,22,1,F,35,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,M,38,CASADO,NE,SECUNDARIA,682880
2,26,2018/02/21,22,1,F,23,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,21,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,682880
2,26,2018/02/16,17,1,M,19,NINGUNO,SOLTERO,SIN OFICIO,SECUNDARIA,2.0,F F,25 21 a 25,UNIÓN LIBRE NE,SIN OFICIO SIN OFICIO,SECUNDARIA SECUNDARIA,682880
2,26,2018/02/21,16,1,F,24,NINGUNO,UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,36 a 40,NE,NE,NE,682880
2,31,2018/02/13,18,1,F,29,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,M,26,NE,NE,NE,333481
2,31,2018/02/14,20,1,F,39,ESPOSO (A),CASADO,EMPLEADO,PRIMARIA,1.0,M,42,CASADO,NE,PRIMARIA,333481
2,31,2018/02/11,2,1,F,27,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,M,36,CASADO,NE,LICENCIATURA,333481
2,31,2018/02/16,16,1,F,39,NINGUNO,UNIÓN LIBRE,COMERCIANTE,PRIMARIA,1.0,M,23,UNIÓN LIBRE,EMPLEADO,PREPARATORIA,333481
2,31,2018/02/18,4,1,F,31,ESPOSO (A),CASADO,HOGAR,PREPARATORIA,1.0,M,26 a 30,CASADO,SIN OFICIO,SECUNDARIA,333481
2,31,2018/02/22,13,1,F,42,NINGUNO,UNIÓN LIBRE,COMERCIANTE,SECUNDARIA,1.0,M,NE,NE,NE,NE,333481
2,31,2018/02/15,19,1,M,27,CONCUBINO (A),UNIÓN LIBRE,SIN OFICIO,LICENCIATURA,1.0,M,27,UNIÓN LIBRE,SIN OFICIO,SECUNDARIA,333481
2,31,2018/02/21,22,1,M,32,CONCUBINO (A),SEPARADO,EMPLEADO,SECUNDARIA,1.0,F,31 a 35,SOLTERO,NE,NE,333481
2,39,2018/02/17,22,1,F,26,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,33,CASADO,NE,SECUNDARIA,1109171
2,39,2018/02/19,12,1,F,65,NINGUNO,UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,M,48,UNIÓN LIBRE,NE,PRIMARIA,1109171
2,39,2018/02/17,10,1,F,40,NINGUNO,DIVORCIADO,COMERCIANTE,TÉCNICO / COMERCIO,1.0,M,45,DIVORCIADO,EMPLEADO,TÉCNICO / COMERCIO,1109171
2,39,2018/02/18,21,1,F,48,NINGUNO,CASADO,DESEMPLEADO,PRIMARIA,1.0,M,46 a 50,NE,NE,NE,1109171
2,46,2018/02/20,22,1,M,27,NINGUNO,UNIÓN LIBRE,EMPLEADO,SECUNDARIA,1.0,F,21,UNIÓN LIBRE,HOGAR,PRIMARIA,430143
2,46,2017/02/18,19,1,F,29,ESPOSO (A),CASADO,EMPLEADO,SECUNDARIA,1.0,M,29,CASADO,NE,SECUNDARIA,430143
2,46,2018/02/20,19,1,F,46,ESPOSO (A),CASADO,EMPLEADO,PRIMARIA,1.0,M,55,CASADO,NE,SECUNDARIA,430143
2,48,2018/02/22,20,1,M,48,ESPOSO (A),CASADO,HOGAR,TÉCNICO / COMERCIO,1.0,F,46,CASADO,HOGAR,SECUNDARIA,296954
2,25,2018/02/20,9,1,F,36,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,40,CASADO,NE,NE,67294
2,25,2018/02/19,13,1,F,27,ESPOSO (A),CASADO,HOGAR,SECUNDARIA,1.0,M,35,CASADO,EMPLEADO,PREPARATORIA,67294
2,26,2018/02/21,11,2,F M,35 54,NINGUNO NINGUNO,UNIÓN LIBRE CASADO,HOGAR EMPLEADO,SECUNDARIA TÉCNICO / COMERCIO,1.0,M,NE,NE,NE,NE,682880
2,39,2018/02/07,14,2,F F,3 21,PADRASTRO CONCUBINO (A),SOLTERO UNIÓN LIBRE,SIN OFICIO SIN OFICIO,NINGUNA SECUNDARIA,1.0,M,20,SOLTERO,NE,PRIMARIA,1109171
2,46,2018/02/13,13,2,F F,3 25,PADRE PADRE,SOLTERO SOLTERO,SIN OFICIO EMPLEADO,PRIMARIA SECUNDARIA,1.0,M,21,SOLTERO,PRESTADOR DE SERVICIOS,LICENCIATURA,430143
2,31,2018/02/16,21,3,F F M,2 3 4,HIJO(A) HIJO(A) HIJO(A),SOLTERO SOLTERO SOLTERO,SIN OFICIO SIN OFICIO SIN OFICIO,PRIMARIA NINGUNA PRIMARIA,2.0,F M,26 a 30 NE,UNIÓN LIBRE NE,SIN OFICIO SIN OFICIO,NE NE,333481
2,18,2018/02/23,10,1,M,26,UNION LIBRE,UNIÓN LIBRE,OPERARIO,SECUNDARIA,2.0,M F,26 36,UNIÓN LIBRE UNIÓN LIBRE,OPERARIO HOGAR,SECUNDARIA SECUNDARIA,247370
2,26,2018/02/23,13,1,M,43,CONCUBINO (A),UNIÓN LIBRE,EMPLEADO,PREPARATORIA,1.0,F,21 a 25,NE,NE,NE,682880
2,26,2018/02/19,12,1,M,51,NINGUNO,CASADO,SIN OFICIO,SECUNDARIA,1.0,F,35,CASADO,HOGAR,SECUNDARIA,682880
2,26,2018/02/23,19,1,F,40,NINGUNO,CASADO,SIN OFICIO,LICENCIATURA,1.0,M,39,CASADO,NE,SECUNDARIA,682880
2,39,2018/02/22,4,1,M,86,HIJO(A),CASADO,COMERCIANTE,PRIMARIA,1.0,M,45,DIVORCIADO,EMPLEADO,SECUNDARIA,1109171
2,39,2018/02/18,6,1,F,41,ESPOSO (A),CASADO,DESEMPLEADO,PREPARATORIA,1.0,M,43,CASADO,SIN OFICIO,PREPARATORIA,1109171
2,39,2018/02/04,22,1,F,49,ESPOSO (A),CASADO,EMPLEADO,PREPARATORIA,1.0,M,51 a 55,NE,NE,NE,1109171
2,39,2017/12/28,10,1,F,56,CONCUBINO (A),UNIÓN LIBRE,HOGAR,PREPARATORIA,1.0,M,46,UNIÓN LIBRE,COMERCIANTE,PREPARATORIA,1109171
2,39,2018/02/18,20,1,M,5,NINGUNO,SOLTERO,HOGAR,NINGUNA,1.0,F,24,CASADO,DESEMPLEADO,PREPARATORIA,1109171
2,39,2018/02/16,22,1,F,41,NINGUNO,DIVORCIADO,HOGAR,SECUNDARIA,1.0,M,39,SOLTERO,SIN OFICIO,PRIMARIA,1109171
2,39,2018/02/18,22,1,F,22,CONCUBINO (A),SOLTERO,HOGAR,PRIMARIA,1.0,M,21 a 25,NE,NE,NE,1109171
2,39,2018/02/18,12,1,F,34,CONCUBINO (A),UNIÓN LIBRE,HOGAR,SECUNDARIA,1.0,F,30,UNIÓN LIBRE,ALBAÑIL,PRIMARIA,1109171
2,39,2018/02/20,22,1,F,32,NINGUNO,CASADO,HOGAR,SECUNDARIA,1.0,F,38,SOLTERO,HOGAR,PRIMARIA,1109171
